petName,enemyId,templateId,initNum,lvupPointSource,lvupPointEffective,baseVital,baseStr,baseTough,baseDex,get,poisonResist,paralysisResist,sleepResist,stoneResist,drunkResist,confusionResist,critical,counter,rare,lvMin,lvMax,enemyExp,hpMin,hpMax,attackMin,attackMax,defenseMin,defenseMax,agilityMin,agilityMax,rawVitalMin,rawVitalMax,rawStrMin,rawStrMax,rawToughMin,rawToughMax,rawDexMin,rawDexMax,growVitalMin,growVitalMax,growStrMin,growStrMax,growToughMin,growToughMax,growDexMin,growDexMax,rank,baseSum,earth,water,fire,wind,skill1,skill2,skill3,skill4,skill5,skill6,skill7,limitLevel,imageId
布尔摩,2490,169,27,4.5,4,22,43,28,31,-1,0,0,0,0,0,0,1,1,1,1,1,-1,50,65,12,16,9,13,7,11,540,918,1107,1485,702,1080,783,1161,90,170,184,275,117,200,130,215,0,124,0,0,80,20,1,2,541,-1,-1,-1,-1,-1,101441
乌力王,2492,170,26,4.5,4,32,40,25,30,11,0,0,0,0,0,0,1,1,2,1,1,-1,56,72,11,15,8,12,7,10,780,1144,988,1352,598,962,728,1092,135,220,171,260,103,185,126,210,0,127,10,90,0,0,1,2,631,-1,-1,-1,-1,-1,101766
黑乌力王,2493,1147,26,4.5,4,26,43,23,35,11,0,0,0,0,0,0,1,1,2,1,1,-1,52,67,12,16,7,11,8,12,624,988,1066,1430,546,910,858,1222,108,190,184,275,94,175,148,235,0,127,0,0,80,20,1,2,635,-1,-1,-1,-1,-1,101871
哈沃恩,2503,176,27,4.5,4,28,42,24,33,11,0,0,0,0,0,0,1,1,2,1,1,-1,55,71,12,16,8,12,8,12,702,1080,1080,1458,594,972,837,1215,117,200,180,270,99,180,139,225,0,127,90,10,0,0,1,2,632,-1,-1,-1,-1,-1,101768
哈沃斯,2504,177,27,4.5,4,25,47,19,35,11,0,0,0,0,0,0,1,1,2,1,1,-1,53,68,13,17,7,10,8,12,621,999,1215,1593,459,837,891,1269,103,185,202,295,76,155,148,235,0,126,0,0,90,10,1,2,632,-1,-1,-1,-1,-1,101767
哈利恩斯,2515,1164,40,4.5,4,23,37,9,50,0,1,1,1,1,1,1,1,1,2,1,1,-1,73,96,16,22,6,12,19,24,840,1400,1400,1960,280,840,1920,2480,94,175,157,245,31,105,216,310,0,119,0,0,0,100,1,2,-1,-1,-1,-1,-1,-1,101816
帖伊诺斯,2546,203,36,4.5,4,26,45,23,35,-3,8,8,8,8,8,8,3,3,2,1,1,-1,73,93,17,23,10,15,11,16,864,1368,1548,2052,756,1260,1188,1692,108,190,193,285,94,175,148,235,0,129,0,0,50,50,1,2,664,-1,-1,-1,-1,-1,101819
玛蕾菲雅,2547,401,20,5,5,25,25,25,25,0,10,10,10,50,10,10,5,5,0,1,1,-1,34,45,5,8,5,8,4,7,460,740,460,740,460,740,460,740,103,185,103,185,103,185,103,185,0,100,100,0,0,0,1,2,-1,-1,-1,-1,-1,79,100454
布里萨尔,2558,1177,27,4.5,4,33,40,31,33,0,0,0,0,0,0,1,1,1,2,1,1,-1,62,78,12,16,10,14,8,12,837,1215,1026,1404,783,1161,837,1215,139,225,171,260,130,215,139,225,0,137,0,100,0,0,1,2,-1,-1,-1,-1,-1,-1,101866
沃克比,2559,1178,26,4.5,4,38,40,15,37,11,0,0,0,0,0,0,1,1,2,1,1,-1,62,77,11,15,5,9,9,12,936,1300,988,1352,338,702,910,1274,162,250,171,260,58,135,157,245,0,130,0,0,70,30,1,2,638,-1,-1,-1,-1,-1,101867
沃斯姆,2560,1179,26,4.5,4,42,35,20,34,11,0,0,0,0,0,0,1,1,2,1,1,-1,65,80,10,14,7,10,8,11,1040,1404,858,1222,468,832,832,1196,180,270,148,235,81,160,144,230,0,131,70,30,0,0,1,2,638,-1,-1,-1,-1,-1,101868
巴雅,2561,1180,23,4.5,4,26,36,21,34,11,0,0,0,0,0,0,1,1,2,1,1,-1,43,57,9,12,6,9,7,10,552,874,782,1104,437,759,736,1058,108,190,153,240,85,165,144,230,0,117,0,0,30,70,1,2,637,-1,-1,-1,-1,-1,101869
巴特,2562,1181,23,4.5,4,29,33,25,29,11,0,0,0,0,0,0,1,1,2,1,1,-1,45,59,8,12,7,10,6,9,621,943,713,1035,529,851,621,943,121,205,139,225,103,185,121,205,0,116,70,30,0,0,1,2,637,-1,-1,-1,-1,-1,101870
莱恩奇夫,2563,178,27,4.5,4,27,47,22,35,3,0,0,0,0,0,0,5,0,0,1,1,-1,56,71,13,17,7,11,8,12,675,1053,1215,1593,540,918,891,1269,112,195,202,295,90,170,148,235,0,131,0,0,80,20,1,2,636,-1,-1,-1,-1,-1,101872
莱恩洛克,2564,179,27,4.5,4,30,42,27,32,3,0,0,0,0,0,0,5,0,0,1,1,-1,58,74,12,16,9,13,8,11,756,1134,1080,1458,675,1053,810,1188,126,210,180,270,112,195,135,220,0,131,80,20,0,0,1,2,636,-1,-1,-1,-1,-1,101873
怀沃夫,2565,150,27,4.5,4,33,49,21,36,11,0,0,0,0,0,0,1,1,2,1,1,-1,63,78,14,18,7,11,9,12,837,1215,1269,1647,513,891,918,1296,139,225,211,305,85,165,153,240,0,139,0,90,10,0,1,2,-1,-1,-1,-1,-1,-1,101875
布伊酷,2568,1182,29,4.5,4,34,44,23,34,11,0,0,0,0,0,0,1,1,2,1,1,-1,67,84,14,18,8,13,9,13,928,1334,1218,1624,609,1015,928,1334,144,230,189,280,94,175,144,230,0,135,0,90,10,0,1,2,-1,-1,-1,-1,-1,-1,101876
菲尔特,2569,1184,23,4.5,4,24,48,26,24,11,0,0,0,0,0,0,1,1,2,1,1,-1,43,57,12,15,7,10,5,8,506,828,1058,1380,552,874,506,828,99,180,207,300,108,190,99,180,0,122,0,0,80,20,1,2,-1,-1,-1,-1,-1,-1,101879
布林特,2570,1185,23,4.5,4,31,44,30,21,11,0,0,0,0,0,0,1,1,2,1,1,-1,49,62,11,14,8,11,4,7,667,989,966,1288,644,966,437,759,130,215,189,280,126,210,85,165,0,126,80,20,0,0,1,2,-1,-1,-1,-1,-1,-1,101880
奈坎特,2571,1186,27,4.5,4,29,50,28,28,11,0,0,0,0,0,0,6,1,2,1,1,-1,58,74,14,18,9,13,7,10,729,1107,1296,1674,702,1080,702,1080,121,205,216,310,117,200,117,200,0,135,0,40,60,0,1,2,640,-1,-1,-1,-1,-1,101881
奈宇罗,2572,1187,27,4.5,4,31,48,31,24,11,0,0,0,0,0,0,6,1,2,1,1,-1,60,75,14,18,10,14,5,9,783,1161,1242,1620,783,1161,594,972,130,215,207,300,130,215,99,180,0,134,80,0,0,20,1,2,640,-1,-1,-1,-1,-1,101882
VIP邦浦洛斯,2573,208,40,4.5,4,27,48,27,37,3,10,10,10,10,10,10,7,3,0,1,1,-1,86,109,21,27,13,19,14,19,1000,1560,1840,2400,1000,1560,1400,1960,112,195,207,300,112,195,157,245,0,139,0,0,50,50,1,2,651,705,-1,-1,-1,-1,101874
VIP利则诺顿,2574,204,40,4.5,4,30,46,32,32,1,10,10,10,10,10,10,7,3,0,1,1,-1,90,113,20,26,15,21,12,17,1120,1680,1760,2320,1200,1760,1200,1760,126,210,198,290,135,220,135,220,0,140,100,0,0,0,1,2,651,701,-1,-1,-1,-1,101820
VIP扬奇洛斯,2575,205,40,4.5,4,26,48,24,38,3,10,10,10,10,10,10,7,3,0,1,1,-1,84,107,21,26,12,18,14,20,960,1520,1840,2400,880,1440,1440,2000,108,190,207,300,99,180,162,250,0,136,0,100,0,0,1,2,651,702,-1,-1,-1,-1,101821
VIP邦奇诺,2576,206,40,4.5,4,26,51,23,36,3,10,10,10,10,10,10,7,3,0,1,1,-1,84,107,22,28,12,18,13,19,960,1520,1960,2520,840,1400,1360,1920,108,190,220,315,94,175,153,240,0,136,0,0,100,0,1,2,651,703,-1,-1,-1,-1,101822
VIP布鲁顿,2577,207,40,4.5,4,25,44,20,45,3,10,10,10,10,10,10,7,3,0,1,1,-1,82,105,19,25,10,16,17,22,920,1480,1680,2240,720,1280,1720,2280,103,185,189,280,81,160,193,285,0,134,0,0,0,100,1,2,651,704,-1,-1,-1,-1,101823
波奇肯,2578,1188,32,4.5,4,27,44,26,35,-3,0,0,0,0,0,0,5,3,2,1,1,-1,66,85,15,20,10,15,10,15,800,1248,1344,1792,768,1216,1056,1504,112,195,189,280,108,190,148,235,0,132,80,20,0,0,1,2,649,-1,-1,-1,-1,-1,101909
瓦奇肯,2579,1189,32,4.5,4,28,46,22,37,-3,0,0,0,0,0,0,5,3,2,1,1,-1,68,86,16,20,9,14,11,15,832,1280,1408,1856,640,1088,1120,1568,117,200,198,290,90,170,157,245,0,133,0,80,20,0,1,2,649,-1,-1,-1,-1,-1,101906
弗奇肯,2580,1190,32,4.5,4,26,48,24,36,-3,0,0,0,0,0,0,5,3,2,1,1,-1,66,85,16,21,9,14,10,15,768,1216,1472,1920,704,1152,1088,1536,108,190,207,300,99,180,153,240,0,134,0,0,80,20,1,2,649,-1,-1,-1,-1,-1,101907
欧奇肯,2581,1191,32,4.5,4,25,44,20,43,-3,0,0,0,0,0,0,5,3,2,1,1,-1,64,83,15,20,8,13,13,17,736,1184,1344,1792,576,1024,1312,1760,103,185,189,280,81,160,184,275,0,132,20,0,0,80,1,2,649,-1,-1,-1,-1,-1,101908
塔蜜提雅,2582,1192,30,5,5,30,30,30,30,0,10,10,10,50,10,10,5,5,0,1,1,-1,61,79,10,15,10,15,8,12,840,1260,840,1260,840,1260,840,1260,126,210,126,210,126,210,126,210,0,120,0,100,0,0,1,2,-1,-1,-1,-1,-1,2,101167
卡沃寇恩,2587,1197,25,4.5,4,38,60,26,60,3,0,0,0,0,0,0,1,1,2,1,1,-1,73,88,16,20,9,12,14,18,900,1250,1450,1800,600,950,1450,1800,162,250,261,360,108,190,261,360,0,184,0,30,70,0,1,2,-1,-1,-1,-1,-1,-1,101910
卡沃裴特,2588,1198,25,4.5,4,38,60,26,60,3,0,0,0,0,0,0,1,1,2,1,1,-1,73,88,16,20,9,12,14,18,900,1250,1450,1800,600,950,1450,1800,162,250,261,360,108,190,261,360,0,184,70,0,0,30,1,2,-1,-1,-1,-1,-1,-1,101911
莱福,2589,1199,25,4.5,4,38,60,26,60,3,5,5,5,5,5,5,2,2,2,1,1,-1,73,88,16,20,9,12,14,18,900,1250,1450,1800,600,950,1450,1800,162,250,261,360,108,190,261,360,0,184,70,0,0,30,1,2,-1,-1,-1,-1,-1,-1,101912
乐多,2590,1200,25,4.5,4,38,60,26,60,3,5,5,5,5,5,5,2,2,2,1,1,-1,73,88,16,20,9,12,14,18,900,1250,1450,1800,600,950,1450,1800,162,250,261,360,108,190,261,360,0,184,0,30,70,0,1,2,-1,-1,-1,-1,-1,-1,101913
艾恩克,2595,1205,26,4.5,4,31,34,21,24,3,0,0,0,0,0,0,1,4,1,1,1,-1,51,66,9,13,6,10,5,9,754,1118,832,1196,494,858,572,936,130,215,144,230,85,165,99,180,0,110,0,90,10,0,1,2,-1,-1,-1,-1,-1,-1,101918
艾美,2596,1206,26,4.5,4,29,36,16,25,3,0,0,0,0,0,0,1,4,1,1,1,-1,49,64,10,14,5,9,5,9,702,1066,884,1248,364,728,598,962,121,205,153,240,63,140,103,185,0,106,0,0,50,50,1,2,-1,-1,-1,-1,-1,-1,101919
艾茵,2597,1207,26,4.5,4,27,38,20,26,3,0,0,0,0,0,0,1,4,1,1,1,-1,48,63,10,14,6,10,6,9,650,1014,936,1300,468,832,624,988,112,195,162,250,81,160,108,190,0,111,30,0,0,70,1,2,-1,-1,-1,-1,-1,-1,101920
艾克夫,2598,1208,26,4.5,4,30,36,18,22,3,0,0,0,0,0,0,1,4,1,1,1,-1,49,65,10,14,6,9,5,8,728,1092,884,1248,416,780,520,884,126,210,153,240,72,150,90,170,0,106,90,10,0,0,1,2,-1,-1,-1,-1,-1,-1,101921
安古力,2599,1209,30,4.5,4,28,38,8,34,3,0,0,0,0,0,0,5,2,2,1,1,-1,56,73,12,16,4,8,9,13,780,1200,1080,1500,180,600,960,1380,117,200,162,250,27,100,144,230,0,108,70,30,0,0,1,2,-1,-1,-1,-1,-1,-1,101922
裘尼,2600,1210,30,4.5,4,26,42,5,37,3,0,0,0,0,0,0,5,2,2,1,1,-1,55,72,13,17,3,7,10,14,720,1140,1200,1620,90,510,1050,1470,108,190,180,270,13,85,157,245,0,110,0,80,20,0,1,2,-1,-1,-1,-1,-1,-1,101923
卡卡力,2601,1211,30,4.5,4,27,46,6,35,3,0,0,0,0,0,0,5,2,2,1,1,-1,57,74,14,19,3,8,9,14,750,1170,1320,1740,120,540,990,1410,112,195,198,290,18,90,148,235,0,114,0,0,80,20,1,2,-1,-1,-1,-1,-1,-1,101924
亚瑟力,2602,1212,30,4.5,4,24,39,3,43,3,0,0,0,0,0,0,5,2,2,1,1,-1,53,70,12,16,2,7,12,16,660,1080,1110,1530,30,450,1230,1650,99,180,166,255,4,75,184,275,0,109,20,0,0,80,1,2,-1,-1,-1,-1,-1,-1,101925
伊弗拉,2603,1213,28,4.5,4,26,32,12,31,3,0,0,0,0,0,0,2,2,1,1,1,-1,49,65,9,13,4,8,8,12,672,1064,840,1232,280,672,812,1204,108,190,135,220,45,120,130,215,0,101,0,0,60,40,1,2,-1,-1,-1,-1,-1,-1,101926
欧拉欧拉,2604,1214,28,4.5,4,24,34,10,30,3,0,0,0,0,0,0,2,2,1,1,1,-1,46,62,10,14,4,8,7,11,616,1008,896,1288,224,616,784,1176,103,187,150,239,37,114,131,218,1,98,40,0,0,60,1,2,-1,-1,-1,-1,-1,-1,101927
塔塔拉,2605,1215,28,4.5,4,27,36,14,30,3,0,0,0,0,0,0,2,2,1,1,1,-1,51,67,11,15,5,9,7,11,700,1092,952,1344,336,728,784,1176,112,195,153,240,54,130,126,210,0,107,70,30,0,0,1,2,-1,-1,-1,-1,-1,-1,101928
吉姆拉,2606,1216,28,4.5,4,25,33,13,33,3,0,0,0,0,0,0,2,2,1,1,1,-1,49,65,10,14,5,9,8,12,644,1036,868,1260,308,700,868,1260,103,185,139,225,49,125,139,225,0,104,0,50,50,0,1,2,-1,-1,-1,-1,-1,-1,101929
奥斯卡,2607,1217,26,4.5,4,28,36,12,26,3,0,0,0,0,0,0,2,2,1,1,1,-1,47,62,10,13,4,8,6,9,676,1040,884,1248,260,624,624,988,117,200,153,240,45,120,108,190,0,102,0,0,70,30,1,2,-1,-1,-1,-1,-1,-1,101930
斯斯卡,2608,1218,26,4.5,4,26,32,9,30,3,0,0,0,0,0,0,2,2,1,1,1,-1,44,59,9,12,3,7,7,10,624,988,780,1144,182,546,728,1092,112,197,141,228,32,109,131,218,1,97,50,0,0,50,1,2,-1,-1,-1,-1,-1,-1,101931
布里斯卡,2609,1219,26,4.5,4,29,32,13,24,3,0,0,0,0,0,0,2,2,1,1,1,-1,47,62,9,12,4,8,5,9,702,1066,780,1144,286,650,572,936,126,213,141,228,51,130,103,187,1,98,90,10,0,0,1,2,-1,-1,-1,-1,-1,-1,101932
邦斯卡,2610,1220,26,4.5,4,29,35,10,26,3,0,0,0,0,0,0,2,2,1,1,1,-1,47,62,9,13,4,7,6,9,702,1066,858,1222,208,572,624,988,121,205,148,235,36,110,108,190,0,100,0,70,30,0,1,2,-1,-1,-1,-1,-1,-1,101933
卡普莉,2611,1221,32,4.5,4,33,45,30,30,3,2,2,2,2,2,2,5,0,0,1,1,-1,74,93,16,20,11,16,8,13,992,1440,1376,1824,896,1344,896,1344,139,225,193,285,126,210,126,210,0,138,60,0,0,40,1,2,-1,-1,-1,-1,-1,-1,101934
海宠蛋,2612,1222,100,4.5,4,10,0,0,0,3,9,9,9,9,9,9,1,1,0,1,1,-1,36,94,0,13,0,13,-2,12,800,2200,-200,1200,-200,1200,-200,1200,44,132,-11,72,-11,72,-11,72,5,10,0,100,0,0,1,2,-1,-1,-1,-1,-1,-1,101935
普多那托,2613,1223,33,4.5,4,32,33,30,20,3,3,3,3,3,3,3,4,0,0,1,1,-1,68,87,12,17,11,16,5,10,990,1452,1023,1485,924,1386,594,1056,135,220,139,225,126,210,81,160,0,115,0,0,20,80,1,2,-1,-1,-1,-1,-1,-1,101944
普托托,2614,1224,33,4.5,4,34,34,34,15,3,3,3,3,3,3,3,4,0,0,1,1,-1,70,90,13,17,13,17,4,8,1056,1518,1056,1518,1056,1518,429,891,144,230,144,230,144,230,58,135,0,117,50,50,0,0,1,2,-1,-1,-1,-1,-1,-1,101945
伊普托,2615,1225,33,4.5,4,33,37,33,17,3,3,3,3,3,3,3,4,0,0,1,1,-1,70,90,14,18,12,17,4,9,1023,1485,1155,1617,1023,1485,495,957,139,225,157,245,139,225,67,145,0,120,0,80,20,0,1,2,-1,-1,-1,-1,-1,-1,101946
普托坎克,2616,1226,33,4.5,4,33,37,32,17,3,3,3,3,3,3,3,4,0,0,1,1,-1,70,89,13,18,12,17,4,9,1023,1485,1155,1617,990,1452,495,957,139,225,157,245,135,220,67,145,0,119,0,0,90,10,1,2,-1,-1,-1,-1,-1,-1,101947
艾斯卓恩,2617,1227,200,9,9,100,80,80,200,3,99,99,99,99,99,99,9,9,2,1,1,-1,1512,1628,212,241,212,241,396,424,19600,22400,15600,18400,15600,18400,39600,42400,441,560,351,460,351,460,891,1060,0,460,0,100,0,0,1,2,-1,-1,-1,-1,-1,-1,101948
洛狄雷诺,2618,1228,25,4.5,4,40,32,37,18,3,8,8,8,8,8,8,5,4,0,1,1,-1,60,75,9,13,10,14,4,7,950,1300,750,1100,875,1225,400,750,171,260,135,220,157,245,72,150,0,127,0,20,80,0,1,2,-1,-1,-1,-1,-1,-1,101949
雷诺吉洛,2619,1229,25,4.5,4,38,28,35,22,3,8,8,8,8,8,8,5,4,0,1,1,-1,58,72,8,12,10,13,5,8,900,1250,650,1000,825,1175,500,850,162,250,117,200,148,235,90,170,0,123,30,0,0,70,1,2,-1,-1,-1,-1,-1,-1,101950
葛多雷诺,2620,1230,25,4.6,4,45,29,42,17,3,8,8,8,8,8,8,5,4,0,1,1,-1,66,80,9,12,12,15,3,7,1075,1425,675,1025,1000,1350,375,725,193,285,121,205,180,270,67,145,0,133,60,40,0,0,1,2,-1,-1,-1,-1,-1,-1,101951
雷诺夫,2621,1231,25,4.5,4,42,32,37,19,3,8,8,8,8,8,8,5,4,0,1,1,-1,63,77,9,13,10,14,4,7,1000,1350,750,1100,875,1225,425,775,180,270,135,220,157,245,76,155,0,130,0,80,20,0,1,2,-1,-1,-1,-1,-1,-1,101952
德古德贝特,2622,1232,26,4.5,4,28,32,12,34,3,20,20,20,20,20,20,5,1,0,1,1,-1,48,63,9,13,4,8,8,11,676,1040,780,1144,260,624,832,1196,117,200,135,220,45,120,144,230,0,106,0,90,10,0,1,2,-1,-1,-1,-1,-1,-1,101953
奇斯古德,2623,1233,26,4.5,4,26,31,10,36,3,20,20,20,20,20,20,5,1,0,1,1,-1,46,61,8,12,4,7,8,12,624,988,754,1118,208,572,884,1248,108,190,130,215,36,110,153,240,0,103,10,0,0,90,1,2,-1,-1,-1,-1,-1,-1,101954
塔拉古德,2624,1234,26,4.5,4,28,31,13,31,3,20,20,20,20,20,20,5,1,0,1,1,-1,47,62,9,12,4,8,7,11,676,1040,754,1118,286,650,754,1118,117,200,130,215,49,125,130,215,0,103,80,20,0,0,1,2,-1,-1,-1,-1,-1,-1,101955
赫古德,2625,1235,26,4.5,4,27,33,11,34,3,20,20,20,20,20,20,5,1,0,1,1,-1,47,62,9,13,4,8,8,11,650,1014,806,1170,234,598,832,1196,112,195,139,225,40,115,144,230,0,105,0,0,80,20,1,2,-1,-1,-1,-1,-1,-1,101956
坎普洛司,2626,1236,25,4.5,4,36,42,35,28,3,10,10,10,10,10,10,3,0,0,1,1,-1,61,75,12,15,10,14,6,10,850,1200,1000,1350,825,1175,650,1000,153,240,180,270,148,235,117,200,0,141,60,40,0,0,1,2,-1,-1,-1,-1,-1,-1,101957
坎普顿,2627,1237,25,4.5,4,35,42,32,30,3,10,10,10,10,10,10,3,0,0,1,1,-1,60,74,12,15,9,13,7,10,825,1175,1000,1350,750,1100,700,1050,148,235,180,270,135,220,126,210,0,139,30,0,0,70,1,2,-1,-1,-1,-1,-1,-1,101958
坎普贝尔,2628,1238,25,4.5,4,35,45,30,29,3,10,10,10,10,10,10,3,0,0,1,1,-1,60,74,12,16,9,12,6,10,825,1175,1075,1425,700,1050,675,1025,148,235,193,285,126,210,121,205,0,139,0,0,80,20,1,2,-1,-1,-1,-1,-1,-1,101959
坎奥尼亚,2629,1239,25,4.5,4,34,43,33,29,3,10,10,10,10,10,10,3,0,0,1,1,-1,59,73,12,15,10,13,6,10,800,1150,1025,1375,775,1125,675,1025,144,230,184,275,139,225,121,205,0,139,0,50,50,0,1,2,-1,-1,-1,-1,-1,-1,101960
修格尔,2630,1240,26,4.5,4,31,42,28,18,3,10,10,10,10,10,10,5,5,2,1,1,-1,54,69,12,15,8,12,4,7,754,1118,1040,1404,676,1040,416,780,130,215,180,270,117,200,72,150,0,119,0,0,90,10,1,2,-1,-1,-1,-1,-1,-1,101961
尼修喀,2631,1241,26,4.5,4,30,38,27,21,3,10,10,10,10,10,10,5,5,2,1,1,-1,52,67,11,14,8,12,4,8,728,1092,936,1300,650,1014,494,858,126,210,162,250,112,195,85,165,0,116,20,0,0,90,1,2,-1,-1,-1,-1,-1,-1,101962
修坦,2632,1242,26,4.5,4,33,36,26,18,3,10,10,10,10,10,10,5,5,2,1,1,-1,54,69,10,14,8,12,4,7,806,1170,884,1248,624,988,416,780,139,225,153,240,108,190,72,150,0,113,70,30,0,0,1,2,-1,-1,-1,-1,-1,-1,101963
修尼修尼,2633,1243,26,4.5,4,31,41,26,22,3,10,10,10,10,10,10,5,5,2,1,1,-1,54,69,11,15,8,12,5,8,754,1118,1014,1378,624,988,520,884,130,215,175,265,108,190,90,170,0,120,0,70,30,0,1,2,-1,-1,-1,-1,-1,-1,101964
司卡奇,2634,1244,32,4.5,4,40,55,11,44,3,35,35,35,35,35,35,3,3,1,1,1,-1,85,103,19,23,6,11,13,17,1216,1664,1696,2144,288,736,1344,1792,171,260,238,335,40,115,189,280,0,150,10,90,0,0,1,2,-1,-1,-1,-1,-1,-1,101990
莫里卡奇,2635,1245,33,4.5,4,38,60,10,40,3,25,25,25,25,25,25,3,3,1,1,1,-1,85,104,21,26,6,11,12,17,1188,1650,1914,2376,264,726,1254,1716,162,250,261,360,36,110,171,260,0,148,0,0,80,20,1,2,-1,-1,-1,-1,-1,-1,101991
修卡,2636,1246,23,4.5,4,28,42,31,36,3,0,0,0,0,0,0,2,3,1,1,1,-1,49,63,10,14,8,12,7,11,598,920,920,1242,667,989,782,1104,117,200,180,270,130,215,153,240,0,137,100,0,0,0,1,2,-1,-1,-1,-1,-1,-1,101992
玛卡,2637,1247,23,4.5,4,26,44,28,38,3,0,0,0,0,0,0,2,3,1,1,1,-1,48,61,11,14,8,11,8,11,552,874,966,1288,598,920,828,1150,108,190,189,280,117,200,162,250,0,136,0,0,100,0,1,2,-1,-1,-1,-1,-1,-1,101993
卡克亚斯,2641,1251,33,4.5,4,35,48,25,36,3,10,10,10,10,10,10,4,1,2,1,1,-1,80,99,17,22,10,15,11,15,1089,1551,1518,1980,759,1221,1122,1584,148,235,207,300,103,185,153,240,0,144,100,0,0,0,1,2,-1,-1,-1,-1,-1,-1,101997
卡克戴蒙,2642,1252,33,4.5,4,35,52,20,38,3,10,10,10,10,10,10,4,1,2,1,1,-1,81,100,18,23,9,14,11,16,1089,1551,1650,2112,594,1056,1188,1650,148,235,225,320,81,160,162,250,0,145,0,10,90,0,1,2,-1,-1,-1,-1,-1,-1,101998
夏克,2643,1253,25,4.5,4,38,60,26,60,3,10,10,10,10,10,10,5,5,2,1,1,-1,73,88,16,20,9,12,14,18,900,1250,1450,1800,600,950,1450,1800,162,250,261,360,108,190,261,360,0,184,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,101999
夏基,2644,1254,25,4.5,4,38,60,26,60,3,10,10,10,10,10,10,5,5,2,1,1,-1,73,88,16,20,9,12,14,18,900,1250,1450,1800,600,950,1450,1800,162,250,261,360,108,190,261,360,0,184,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,102000
VIP帖伊诺斯,2657,1267,40,4.5,4,30,50,25,35,-3,28,28,28,28,28,28,5,5,2,1,1,-1,90,113,22,27,13,18,13,18,1120,1680,1920,2480,920,1480,1320,1880,126,210,216,310,103,185,148,235,0,140,0,0,50,50,1,2,664,-1,-1,-1,-1,-1,101819
强化朱雀,2658,1268,27,4.5,4,40,50,20,34,3,0,0,0,0,0,0,4,2,0,1,1,-1,70,85,15,18,7,11,8,12,1026,1404,1296,1674,486,864,864,1242,171,260,216,310,81,160,144,230,0,144,0,0,100,0,1,2,-1,-1,-1,-1,-1,-1,101413
朵巴奈特,2659,1269,32,4.5,4,28,45,23,27,-1,0,0,0,0,0,0,4,1,1,1,1,-1,64,83,15,20,9,14,8,12,832,1280,1376,1824,672,1120,800,1248,117,200,193,285,94,175,112,195,0,123,0,0,40,60,1,2,-1,-1,-1,-1,-1,-1,100906
斑尼迪克,2660,1270,30,4.5,4,26,42,17,32,-1,0,0,0,0,0,0,4,1,1,1,1,-1,57,74,13,18,7,11,9,13,720,1140,1200,1620,450,870,900,1320,108,190,180,270,67,145,135,220,0,117,0,0,10,90,1,2,-1,-1,-1,-1,-1,-1,100907
阿米朵,2661,1271,32,4.5,4,27,42,26,26,-1,0,0,0,0,0,0,4,1,1,1,1,-1,63,81,14,19,10,14,7,12,800,1248,1280,1728,768,1216,768,1216,112,195,180,270,108,190,108,190,0,121,40,0,0,60,1,2,-1,-1,-1,-1,-1,-1,100908
邦司凉朵,2662,1272,32,4.5,4,28,44,20,29,-1,0,0,0,0,0,0,4,1,1,1,1,-1,64,82,15,20,8,13,8,13,832,1280,1344,1792,576,1024,864,1312,117,200,189,280,81,160,121,205,0,121,0,100,0,0,1,2,-1,-1,-1,-1,-1,-1,100909
卡芙丽,2667,1277,40,4.5,4,22,44,19,40,3,0,0,0,0,0,0,3,3,0,1,1,-1,74,98,19,25,10,16,15,20,800,1360,1680,2240,680,1240,1520,2080,90,170,189,280,76,155,171,260,0,125,10,0,0,90,1,2,650,-1,-1,-1,-1,-1,101885
卡萝丽,2668,1278,40,4.5,4,23,46,21,37,3,0,0,0,0,0,0,3,3,0,1,1,-1,76,100,20,25,11,16,14,19,840,1400,1760,2320,760,1320,1400,1960,94,175,198,290,85,165,157,245,0,127,0,80,20,0,1,2,650,-1,-1,-1,-1,-1,101884
卡普莉,2669,1279,40,4.5,4,25,40,30,40,3,0,0,0,0,0,0,5,3,0,1,1,-1,82,105,18,24,14,20,15,20,920,1480,1520,2080,1120,1680,1520,2080,103,185,171,260,126,210,171,260,0,135,70,0,0,30,1,2,650,-1,-1,-1,-1,-1,101934
利则诺顿,2670,1280,32,4.5,4,28,44,28,34,-1,0,0,0,0,0,0,3,1,1,1,1,-1,68,87,15,20,11,15,10,14,832,1280,1344,1792,832,1280,1024,1472,117,200,189,280,117,200,144,230,0,134,90,10,0,0,1,2,711,-1,-1,-1,-1,-1,100287
扬奇洛斯,2671,1281,32,4.5,4,26,46,23,38,-1,0,0,0,0,0,0,3,1,1,1,1,-1,66,84,16,20,9,14,11,16,768,1216,1408,1856,672,1120,1152,1600,108,190,198,290,94,175,162,250,0,133,0,70,30,0,1,2,711,-1,-1,-1,-1,-1,100288
邦浦洛斯,2672,1282,32,4.5,4,27,46,25,35,-1,0,0,0,0,0,0,3,1,1,1,1,-1,67,85,16,20,10,14,10,15,800,1248,1408,1856,736,1184,1056,1504,112,195,198,290,103,185,148,235,0,133,0,0,60,40,1,2,711,-1,-1,-1,-1,-1,100289
